id,nib,mitra,kategori_mitra,badan_mitra,kriteria_mitra,klasifikasi_mitra,klbi,tanggal_pendirian,alamat,negara_mitra,provinsi_mitra,kabupaten_kota_mitra,email,telepon,kodepos,website,logo,profil,sub_kategori_mitra
deb408fa,,MINGHSIN UNIVERSITY OF SCIENCE AND TECHNOLOGY,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",,Lembaga Pendidikan Luar Negeri,,,,"No.1, Xinxing Rd., Xinfeng Hsinchu",TAIWAN,,,,03 5593142,30401,https://www.must.edu.tw/about/acade-e.html,T_mitra_Images/deb408fa.logo.060036.png,,
76a29e09,,PT BANK CIMB NIAGA TBK,Perusahaan nasional berstandar tinggi,,Perusahaan Nasional Berstandar Tinggi,Aktivitas keuangan dan asuransi,Bank Umum Swasta Non Devisa,,Jalan Jenderal Sudirman Kav. 58,INDONESIA,DKI Jakarta,Kota Jakarta Selatan,,,12190,https://www.cimbniaga.co.id/,T_mitra_Images/76a29e09.logo.055957.png,,
30f54fc4,,PT BUANA CIPTA CHAHRA,Institusi Pendidikan,,Lembaga Pendidikan Dalam Negeri,,Pendidikan Lainnya Swasta,,"Deltasari Indah AD-56, Kureksari, Kec. Waru",INDONESIA,Jawa Timur,Sidoarjo,,,,https://chahraevent.id/,T_mitra_Images/30f54fc4.logo.055921.png,,
d10714ba,,LEMBAGA WINNER INDONESIA LEARNING,Institusi Pendidikan,,Lembaga Pendidikan Dalam Negeri,,Pendidikan Lainnya Swasta,,"Jalan Mangkubumi No. 15 G, Medan, Sumatera Utara",INDONESIA,Sumatera Utara,Kota Medan,,,,https://wilearning.ac.id/,T_mitra_Images/d10714ba.logo.055831.jpg,,
4b29144a,,UNIT USAHA MANDIRI ARWANA INDONESIA SPESIALIS,Dunia Usaha,,,,,,"Jalan Lintas Selatan, Desa Kedamin Darat, Kecamatan Putussibau Selatan",INDONESIA,Kalimantan Barat,Kapuas Hulu,,,,https://drive.google.com/file/d/1W5u1qwPN4VqwAAAAlwSQmJdK8ZDjitd9/view?usp=sharing,,,
062bfe77,,UNIT USAHA TERPADU DNUANSA ARWANA,Dunia Usaha,,UMKM,,,,"Jalan Abdul Hamid, Kelurahan Putussibau Kota, Kecamatan Putussibau Utara",INDONESIA,Kalimantan Barat,Kapuas Hulu,,,,,,,
4716e54e,,UNIT USAHA MANDIRI DUNIA AKUAKULTUR,Dunia Usaha,,UMKM,,,,"Jalan Kalimantan, Desa Kedamin Hilir, Kecamatan Putussibau Selatan",INDONESIA,Kalimantan Barat,Kapuas Hulu,,,,,,,
965a21f8,,KANTOR PERTANAHAN KABUPATEN KAPUAS HULU,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Kota/Kabupaten,,,Jalan W.R. Supratman No. 4,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/965a21f8.logo.055651.png,,
df0a19e0,,YAYASAN WORLD WILDLIFE FUND INDONESIA,Organisasi nirlaba kelas dunia,,Yayasan,"Pertanian, kehutanan, dan perikanan",,,"Gedung Graha Simatupang Unit 2C Lt. 7, Jl. Letjen TB Simatupang Kav. 38, Pasar Minggu",INDONESIA,DKI Jakarta,Kota Jakarta Selatan,,,,,T_mitra_Images/df0a19e0.logo.055615.jpg,,
5cfc75de,,TUK P3SM MENANJAK KUBU RAYA,Institusi Pendidikan,,Lembaga Pendidikan Dalam Negeri,,,,"Jalan Ahmad Yani II, Kelurahan Arang Limbung, Kecamatan Sungai Raya",INDONESIA,Kalimantan Barat,Kubu Raya,p3sm.menanjak.kuburaya@gmail.com,085715895834,78391,https://p3smmenanjakkuburaya.wordpress.com/,T_mitra_Images/5cfc75de.logo.031153.png,,
ae4e4e92,,INSTITUT TEKNOLOGI DAN KESEHATAN  MUHAMMADIYAH KALIMANTAN BARAT,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",SWASTA,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,,,Jalan Sungai Raya Dalam Gg. Ceria V,INDONESIA,Kalimantan Barat,Kubu Raya,,,,https://itekesmukalbar.ac.id/,T_mitra_Images/ae4e4e92.logo.055536.jpg,,
a4d1e7e1,,KODAM XII/TPR,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,,,,Jl. Major Alianyang Nomor 1,INDONESIA,Kalimantan Barat,Kubu Raya,,,,,T_mitra_Images/a4d1e7e1.logo.073140.jpg,,
61cf8cdf,,PT ARAH INOVASI TEKNOLOGI,Perusahaan rintisan (startup company) teknologi,SWASTA,Perusahaan Rintisan (startup Company) Teknologi,"Aktivitas profesional, ilmiah dan teknis",,20/01/2025,Kampus Polnep Jalan Akhmad Yani,INDONESIA,Kalimantan Barat,Kota Pontianak,arahinovasiteknologi@gmail.com,0851-9591-6634,,,T_mitra_Images/61cf8cdf.logo.044950.png,,
77a698d8,,LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA (RRI) ENTIKONG,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,NEGERI,BUMN,Informasi dan komunikasi,,,"Jalan Lintas Negara Malindo, Dusun Semeng, Desa  Semanget Kecamatan Entikong",INDONESIA,Kalimantan Barat,Sanggau,rri.etk@gmail.com,081292696737,,,T_mitra_Images/77a698d8.logo.044740.png,,
858f54aa,,BALAI PENGELOLAAN SUMBER DAYA PESISIR DAN LAUT PONTIANAK,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,Instansi Pemerintah/Pemerintah Daerah,Pemerintah Daerah Tingkat Provinsi,,,Jalan Husein Hamzah Nomor 1,INDONESIA,Kalimantan Barat,Kota Pontianak,bpsplpontianak@kkp.go.id,0561766691,78114,,T_mitra_Images/858f54aa.logo.044704.jpg,,
6de1ae15,,UNIVERSITAS PANCA BHAKTI,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",SWASTA,"Perguruan Tinggi, Fakultas, Atau Program Studi Dalam Bidang Yang Relevan",,Pendidikan Tinggi Program Akademik Swasta,,Jalan Kom Yos Sudarso,INDONESIA,Kalimantan Barat,Kota Pontianak,mail@upb.ac.id,(0561) 772627,78244,https://upb.ac.id/,T_mitra_Images/6de1ae15.logo.044627.png,,
eed010dc,,BADAN PENGEMBANGAN SUMBER DAYA MANUSIA KOMUNIKASI DAN INFORMATIKA,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,,,,,Jalan Merdeka Barat Nomor 9,INDONESIA,DKI Jakarta,,,,,,T_mitra_Images/eed010dc.logo.044538.jpg,,
b6006070,,CHAOYANG UNIVERSITY OF TECHNOLOGY,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",,,,,,,TAIWAN,,,,,,,T_mitra_Images/b6006070.logo.044458.jpg,,
9ad01bdd,,HSING WU UNIVERSITY,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",,,,,,,TAIWAN,,,,,,,T_mitra_Images/9ad01bdd.logo.044420.png,,
f4b54d85,,YAYASAN GHALIH PELOPOR PENDIDIKAN,"Lembaga riset pemerintah, swasta, nasional, maupun internasional",,,,,,"Jl. KH. Dewantara Gg. Swadaya RT.07 RW.02 Angsau, Pelaihari",INDONESIA,Kalimantan Selatan,Tanah Laut,info@gpp.or.id,08125156396,,https://gpp.or.id,T_mitra_Images/f4b54d85.logo.044321.jpg,,
2140f155,,PT TRIJAYA INTI SAMUDERA,Dunia Usaha,,,,,,Jalan Karya Baru,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/2140f155.logo.074818.png,,
3f99f995,,PT PLN ULP KABUPATEN SUKAMARA,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,,,,,"Jalan Setia Yakin, Kelurahan Mendawai, Kecamatan Sukamara",INDONESIA,Kalimantan Tengah,Sukamara,,,,,T_mitra_Images/3f99f995.logo.044052.png,,
f417a111,,DIREKTORAT INOVASI DAN PUSAT UNGGULAN UNIVERSITAS PENDIDIKAN INDONESIA,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",,,,,,Jalan Dr. Setiabudhi Nomor 22,INDONESIA,Jawa Barat,Bandung,betaparamita@upi.edu,0817613680,,https://inovasi.upi.edu,T_mitra_Images/f417a111.logo.093932.png,,
0d74e524,,UNIVERSITAS PGRI PONTIANAK,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",,,,,,Jalan Ampera Nomor 88,INDONESIA,Kalimantan Barat,Kota Pontianak,rektorat@upgripnk.ac.id,(0561) 748219,,https://upgripnk.ac.id/,T_mitra_Images/0d74e524.logo.094317.png,,
f0366c3c,,DIREKTORAT SEKOLAH DASAR,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,,,,,"Kompleks Kemendikbudristek, Gedung E Lantai 18, Senayan",INDONESIA,DKI Jakarta,Kota Jakarta Pusat,,,,,T_mitra_Images/f0366c3c.logo.020633.png,,
d26041b8,,KAMAR DAGANG INDUSTRI PROVINSI KALIMANTAN BARAT,Organisasi,,,,,,"Jl. Budi Karya, Komplek Villa Gama No. D-14, Kec. Pontianak selatan",INDONESIA,Kalimantan Barat,Kota Pontianak,,,,http://www.kadin.id,T_mitra_Images/d26041b8.logo.065531.png,,
7d9133f0,,MUKTI GROUP,Dunia Usaha,,,,,,"Jalan Talang Betutu No 11 A. Kelurahan kebun Melati,  Kecamatan Tanah Abang",INDONESIA,DKI Jakarta,Kota Jakarta Pusat,andie@muktigroup,0816891061,,http://www.muktigroup.com,T_mitra_Images/7d9133f0.logo.105809.jpg,,
4cbccec4,,PEMERINTAH DESA SUNGAI BESAR,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,,,,,Jalan Lintas Selatan km 69 Desa Sungai Besar Kecamatan Bunut Hulu,INDONESIA,Kalimantan Barat,Kapuas Hulu,,,,https://data.kalbarprov.go.id/sr/dataset/data-kependudukan-desa-sungai-besar-kecamatan-bunut-hulu-kabupaten-kapuas-hulu-30-juni-2020,T_mitra_Images/4cbccec4.logo.112654.png,,
7e43cd57,,KELOMPOK TANI MAKMUR JAYA,Lainnya,,,,,,Jalan Makmur Kecamatan Rasau Jaya Tiga,INDONESIA,Kalimantan Barat,Kubu Raya,makmurjaya@gmail.com,085822783502,,,T_mitra_Images/7e43cd57.logo.114209.png,,
37f88057,,"KLUB RISET TERAS KOMUNIKA, ILMU KOMUNIKASI FISIP UNTAN",Organisasi,,,,,,"Jalan Jl. Profesor Dokter H. Hadari Nawawi, Bansir Laut, Kec. Pontianak Tenggara",INDONESIA,Kalimantan Barat,Kota Pontianak,,,,https://ikom.fisip.untan.ac.id/,T_mitra_Images/37f88057.logo.114352.png,,
84dfd0d8,,SMK NEGERI 2 SAMBAS,Institusi Pendidikan,,,,,,"Jalan Raya Kartiasa, RT 04/RW 02 Dusun Turusan Desa Lorong",INDONESIA,Kalimantan Barat,Sambas,,0852251962712,,,T_mitra_Images/84dfd0d8.logo.114909.jpg,,
b7fe1210,,POKDARWIS BENUA SANGGAU,Lainnya,,,,,,"Jalan Durian No. 77 RT02/RW01 Kelurahan Ilir Kota, Kecamatan Kapuas",INDONESIA,Kalimantan Barat,Sanggau,,,,,T_mitra_Images/b7fe1210.logo.033210.png,,
a1bc7f34,,SMK NEGERI 1 JELAI,Institusi Pendidikan,,,,,,"Jl. H. Abdul Syukur, Kelurahan Kuala Jelai, Kecamatan Jelai",INDONESIA,Kalimantan Tengah,Sukamara,smkn1jelai@gmail.com,081328683085,,http://smkn1jelai.sch.id,T_mitra_Images/a1bc7f34.logo.101950.png,,
c34cd592,,POKDAKAN HARAPAN JAYA,Organisasi,,,,,,"Villa Mega Timur Dusun Mega Jaya, Desa/Kelurahan Mega Timur",INDONESIA,Kalimantan Barat,Kubu Raya,ibnuabbasmegatimur@gmail.com,087810467676,,,T_mitra_Images/c34cd592.logo.023556.jpg,,
9cd802f5,,KELURAHAN PUTUSSIBAU KOTA,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,,,,,"Jl. Kom Yos Sudarso, RT.01/RW.03, Kelurahan Putussibau Kota",INDONESIA,Kalimantan Barat,Kapuas Hulu,kelputussibaukota@gmail.com,081256673333,,,T_mitra_Images/9cd802f5.logo.024029.png,,
6693287f,,PEMERINTAH DESA LIMBUNG,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,,,,,"Jl. Merdeka II/ Jl. Arteri Supadio No. 01 Dusun Limbung Jaya, Desa Limbung.",INDONESIA,Kalimantan Barat,Kubu Raya,desalimbung@hotmail.com,08152203602,,https://limbung.desakkr.id/,T_mitra_Images/6693287f.logo.024638.jpg,,
e2c295b8,,PEMERINTAH DESA PAL IX,Lainnya,,,,,,Kantor Desa Pal IX Jln. Raya Pal IX Sei Kakap Kubu Raya,INDONESIA,Kalimantan Barat,Kubu Raya,,081257975500,,,T_mitra_Images/e2c295b8.logo.031926.png,,
e57fb977,,BALAI LATIHAN KERJA KOMUNITAS DZAL HAJRA KALIMANTAN BARAT,Institusi Pendidikan,,,,,,"Jalan Trans kalimantan Km 21, Dusun Sinpang Kiri, Desa Korek, Kecamatan Sungai Ambawang",INDONESIA,Kalimantan Barat,Kubu Raya,blkkdzalhajra@yahoo.com,089694431099,,,T_mitra_Images/e57fb977.logo.032535.jpg,,
8f73aab3,,MAN SUKAMARA,Institusi Pendidikan,,,,,,"Jalan Tjilik Riwut Km. 2,5",INDONESIA,Kalimantan Tengah,Sukamara,,,,,T_mitra_Images/8f73aab3.logo.080222.jpg,,
48cd0bb3,,PEMERINTAH DESA SEBATUAN,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,,,,,"Dusun Pantura, Desa Sebatuan, Kecamatan Pemangkat",INDONESIA,Kalimantan Barat,Sambas,,,,,T_mitra_Images/48cd0bb3.logo.085438.png,,
80867d3f,,BADAN PENGEMBANGAN SUMBER DAYA MANUSIA KOMUNIKASI DAN INFORMATIKA,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,,,,,Jalan Medan Merdeka Barat Nomor 9 Jakarta,INDONESIA,DKI Jakarta,,,,,,,,
4be2f88e,,PT BORNEO LINTAS DUNIA,Dunia Usaha,,,,,,"Jl Purnama 1 No 2C, 2nd  Floor",INDONESIA,Kalimantan Barat,Kota Pontianak,lintasduniaofficial@gmail.com,0812802289,,http://www.lintasdunia.com,T_mitra_Images/4be2f88e.logo.032503.png,,
831bd523,,MIFTAHUL ULUM MART,Dunia Usaha,,,,,,"Jalan Sungai Ambangah, Kecamatan Sungai Raya",INDONESIA,Kalimantan Barat,Kubu Raya,,089528429217,,,T_mitra_Images/831bd523.logo.044035.jpg,,
d631d691,,BKMT KABUPATEN KUBU RAYA,Organisasi,,,,,,"Jl Adi Sucipto Km. 9,4",INDONESIA,Kalimantan Barat,Kota Pontianak,,08972434689,,,T_mitra_Images/d631d691.logo.054743.jpg,,
683cd066,,MTS NURUL FALAH TELUK PAKEDAI,Institusi Pendidikan,,,,,,Jl. Sedepung tengah Tl. Pakedai Hulu Kec. Teluk Pakedai,INDONESIA,Kalimantan Barat,Kubu Raya,mtsnurulfalah1986@gmail.com,085654699026,,,T_mitra_Images/683cd066.logo.055355.png,,
33f2e8cc,,KELURAHAN SAGATANI,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,,,,,"Jalan Danau Serantangan No.1, Kelurahan Sagatani, Kecamatan Singkawang Selatan",INDONESIA,Kalimantan Barat,Kota Singkawang,sagatani@singkawangkota.go.id,082351222522,,www.sagatani.singkawangkota.go.id,T_mitra_Images/33f2e8cc.logo.022430.jpg,,
5211bdf4,,BUMDES SERDAM MAJU BERSAMA,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,,,,,"Jalan Sungai Raya Dalam, Komp. Taman Sungai Raya, Kec. Sungai Raya",INDONESIA,Kalimantan Barat,Kota Pontianak,,081952906910,,,T_mitra_Images/5211bdf4.logo.034201.png,,
87964295,,PEMERINTAH DESA TELUK PAKEDAI HULU,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,,,,,"Jalan Drs. Hamzah II, Desa Teluk Pakedai Hulu, Kec. Teluk Pakedai",INDONESIA,Kalimantan Barat,Kubu Raya,,081257959183,,,T_mitra_Images/87964295.logo.034919.png,,
f472cdd4,,YAYASAN PERGURUAN ISLAMIYAH,Institusi Pendidikan,,,,,,Jalan Imam Bonjol No. 88,INDONESIA,Kalimantan Barat,Kota Pontianak,yayasan@islamiyah.id,08115752128,,https://islamiyah.id,T_mitra_Images/f472cdd4.logo.035437.jpg,,
2f9527bd,,BAITUL MAAL WATAMWIL AMANAH MAFAZA,Organisasi,,,,,,"Jalan Akhmad Yani , Gedung Akuntansi Kampus Politeknik Negeri",INDONESIA,Kalimantan Barat,Kota Pontianak,bmtamm.akpolnep@gmail.com,089685300653,,,T_mitra_Images/2f9527bd.logo.095502.jpg,,
787c30e2,,"WUHAN CENTRAL FOREIGN ECONOMIC & TECHNICAL COOPERATION GROUP Co., Ltd.",Perusahaan multinasional,,,,,,"8th Floor, Building H, Modern World Trade Center, Guanggu Avenue, Donghu New Technology Development Zone, Wuhan, Hubei",CHINA,,,info@whzbdw.com,027-82850288,,http://www.whzbdw.com/,T_mitra_Images/787c30e2.logo.021347.jpg,,
b84f038b,,PONDOK PESANTREN AL-I'TISHOM,Institusi Pendidikan,,,,,,"Jalan Pembangunan Patok 25, Desa Rasau Jaya Dua, Kec. Rasau Jaya",INDONESIA,Kalimantan Barat,Kubu Raya,,085693004948,,,T_mitra_Images/b84f038b.logo.073154.png,,
784607b0,,DINAS KOPERASI USAHA KECIL DAN MENENGAH DAN PERDAGANGAN KABUPATEN SUKAMARA,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,,,,,"Jalan Tjilik Riwut, Natai Sedawak, Kec. Sukamara",INDONESIA,Kalimantan Tengah,Sukamara,diskopdag@sukamarakab.go.id,(0532) 26679,,,T_mitra_Images/784607b0.logo.033907.png,,
74adaf9f,,MASJID AL-ITISHOM KUBU RAYA,Lainnya,,,,,,"Jalan Patok 25, Kec. Rasau Jaya",INDONESIA,Kalimantan Barat,Kubu Raya,masjidalitishom.mci@gmail.com,0895341699011,,,T_mitra_Images/74adaf9f.logo.013204.jpg,,
0b86b603,,MASJID MA'ASH SHABIRIN,Lainnya,,,,,,"Jalan Perdamaian No. 62, Desa Pal Sembilan, Kec. Sungai Kakap",INDONESIA,Kalimantan Barat,Kubu Raya,,085648182039,,,T_mitra_Images/0b86b603.logo.013834.jpg,,
b3f7f774,,KELOMPOK PKK KABUPATEN SANGGAU,Organisasi,,,,,,"Jalan Sabang Merah, kelurahan Bunut, Kecamatan Kapuas",INDONESIA,Kalimantan Barat,Sanggau,sanggautppkk@gmail.com,082251064779,,https://pkk.kalbarprov.go.id/kabupaten-sanggau,T_mitra_Images/b3f7f774.logo.083458.png,,
397b88dc,,GERAKAN AKU BELAJAR MENDIDIK NUSANTARA,Organisasi,,,,,,"Komplek Acisa Permai No.55, Jl. Parit H. Husin II, Bangka Belitung Darat, Kec. Pontianak Tenggara",INDONESIA,Kalimantan Barat,Kota Pontianak,akubelajarnpo@gmail.com,089642768837,,https://www.akubelajar.id/,T_mitra_Images/397b88dc.logo.093114.jpg,,
ddbc56d0,,PEMERINTAH DESA SUNGAI RENGAS,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,,,,,"Jl. Budi Utomo No. 3, Kec. Sungai Kakap",INDONESIA,Kalimantan Barat,Kota Pontianak,sungairengas@desakkr.id,081256587306,,https://sungairengas.desakkr.id/,T_mitra_Images/ddbc56d0.logo.013039.png,,
a1aab970,,YAYASAN DZAL HAJRA KUBU RAYA,Institusi Pendidikan,,,,,,Dusun Sukamaju Desa Nipah Panjang Kec. Batu Ampar Kab. Kubu Raya,INDONESIA,Kalimantan Barat,Kubu Raya,abuyakhmzulkifli@gmail.com,081345309047,,,T_mitra_Images/a1aab970.logo.073910.jpg,,
e95990c5,,MADRASAH TSANAWIYAH BAITUL MUBAROK,Institusi Pendidikan,,,,,,"Jalan Perintis Parit Serong, RT.037/RW. 010, Desa Pal Sembilan",INDONESIA,Kalimantan Barat,Kubu Raya,,083125679805,,,T_mitra_Images/e95990c5.logo.052153.jpg,,
48ef49b8,,DINAS PERHUBUNGAN PROVINSI KALIMANTAN BARAT,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,,,,,"Jalan Adi Sucipto KM 9,2 Sungai Raya, Kubu Raya 78391",INDONESIA,Kalimantan Barat,Kota Pontianak,dishub@kalbarprov.go.id,08125644286,,https://dishub.kalbarprov.go.id/,T_mitra_Images/48ef49b8.logo.033544.png,,
8ee525bc,,KRATON PAKUNEGARA TAYAN,Lembaga kebudayaan berskala nasional/ bereputasi,,,,,,"Jalan Trans Kalimantan, Desa Pedalaman, Kecamatan Tayan Hlir, Sanggau, Kalimantan Barat",INDONESIA,Kalimantan Barat,Sanggau,keraton.tayan@gmail.com,081345219222,,,T_mitra_Images/8ee525bc.logo.034106.jpg,,
c7d4171d,,KELOMPOK TANI HIDRO PONTI,Organisasi,,,,,,"Jalan Purnama Gg. Karya Tani, Pontianak Selatan",INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/c7d4171d.logo.010111.jpg,,
f6a2f719,,LSP KOPI INDONESIA,Organisasi,,,,,,"Ruko The Icon Business Park blok J.10, Jl. Raya Cisauk, Sempora, Kec. Cisauk",INDONESIA,Banten,Kota Tangerang,lsp.kopiindonesia@gmail.com,081295878932,,https://lsp-kopiindonesia.com/,T_mitra_Images/f6a2f719.logo.035726.png,,
3933b5d9,,FAKULTAS EKONOMI DAN BISNIS UNIVERSITAS TANJUNGPURA,"Perguruan tinggi, fakultas, atau program studi dalam bidang yang relevan",,,,,,"Jl. Profesor Dokter H. Hadari Nawawi, Bansir Laut",INDONESIA,Kalimantan Barat,Kota Pontianak,feb@untan.ac.id,"(0561) 785342, 583865",,https://feb.untan.ac.id/,T_mitra_Images/3933b5d9.logo.024752.png,,
2936899e,,DISTRIK NAVIGASI TIPE A KELAS III PONTIANAK,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,,,,,"Jalan Khatulistiwa No. 149, Siantan Hilir, Pontianak Utara",INDONESIA,Kalimantan Barat,Kota Pontianak,disnavpontianak@kemenhub.go.id,(0561) 88116/882386,,https://hubla.dephub.go.id/disnavpontianak,T_mitra_Images/2936899e.logo.031117.png,,
af5387aa,,DINAS KESEHATAN KABUPATEN KETAPANG,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,,,,,Jl. D. I. Pandjaitan No. 40,INDONESIA,Kalimantan Barat,Kota Pontianak,,,,,T_mitra_Images/af5387aa.logo.015847.jpg,,
efd4ff7c,,CV BORCHA,Perusahaan rintisan (startup company) teknologi,,,,,,"Jalan Sepakat 2, Komplek Al-Faridz Residence, Pontianak, Kalimantan Barat",INDONESIA,Kalimantan Barat,Kota Pontianak,cv.borcha@gmail.com,089692842704,, borcha.co.id,T_mitra_Images/efd4ff7c.logo.012637.png,,
3ac69cb2,,INDONESIAN SCHOLAR SOCIETY,Organisasi,,,,,,"Jalan Raya Kemranjen, Alasmalang, Banyumas, Jawa Tengah",INDONESIA,Jawa Tengah,Banyumas,iss@solusiriset.com,081366625845,,https://solusiriset.com/,T_mitra_Images/3ac69cb2.logo.024546.png,"Indonesian Scholar Society (Masyarakat Cendekia Indonesia) adalah organisasi non-profit yang mewadahi para cendekia Indonesia di dunia. Indonesian Scholar Society bergerak di bidang keilmiahan, seperti penerbitan jurnal, pelatihan penulisan karya ilmiah, pemberi info seminar dan lain-lain. Indonesian Scholar Society resmi berbadan hukum pada 1 Maret 2022 berdasarkan Keputusan Menteri Hukum dan HAM RI Nomor AHU-0005485.AH.01.04. Tahun 2022 Tentang Pengesahan Pendirian Badan Hukum Yayasan Indonesian Scholar Society.",
e8975488,,PT INOVASI MINA AGRO,Perusahaan rintisan (startup company) teknologi,,,,,,"Jalan HOS. Cokroaminoto No.13, Jetak",INDONESIA,Jawa Timur,Bojonegoro,inovasiminaagro@gmail.com,081231682405,,,T_mitra_Images/e8975488.logo.042345.jpg,"MARONA adalah Startup dan Lembaga Pengembangan yang berdedikasi menciptakan perubahan sosial dan ekologis yang berkelanjutan melalui pendekatan holistik-partisipatif. Kami fokus pada pembangunan kapasitas masyarakat di sektor Agro-Maritim, Pangan, dan Komunikasi, sambil secara aktif menjaga keseimbangan lingkungan.",
e65d1a50,,ATLANTIS PRESS,"Lembaga riset pemerintah, swasta, nasional, maupun internasional",,,,,,"Room 1102, Building 6, Greenland New Metropolis, 80 Jinshui East Road, Zhengdong New District, Zhengzhou 450018",CHINA,,,Hemeng.Qu@springernature.com,08637155185689,,https://atlantis-press.com/,T_mitra_Images/e65d1a50.logo.072644.jpg,"Atlantis Press is a branch of Atlantis Press, a professional publisher of scientific, technical, and medical (STM) content, now part of Springer Nature. The China branch, launched in Beijing in 2019, supports the dissemination of research and has established strong ties with Chinese academic infrastructure like the China National Knowledge Infrastructure (CNKI).",
bcc4772b,,BADAN PENELITIAN DAN PENGEMBANGAN DAERAH PROVINSI KALIMANTAN BARAT,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,,,,,"Jalan Jenderal Ahmad Yani Pontianak Kompleks Kantor Gubernur Kalimantan Barat, Pontianak, Kalimantan Barat 78124",INDONESIA,Kalimantan Barat,Kota Pontianak,litbang@kalbarprov.go.id,(0561) 748881,,http://litbang.kalbarprov.go.id  ,T_mitra_Images/bcc4772b.logo.073828.jpg,"Badan Penelitian dan Pengembangan (Balitbang) Provinsi Kalimantan Barat merupakan lembaga pemerintah daerah yang bertanggung jawab dalam penyelenggaraan penelitian, pengembangan, pengkajian, serta inovasi di wilayah Kalimantan Barat. Memasuki awal tahun 2026, lembaga ini terus berfokus pada integrasi hasil riset ke dalam perencanaan pembangunan daerah.",
a1bca0c1,,DIPONEGORO SMART SOLUTION,Institusi Pendidikan,,,,,,"BQ Square No.6, Jalan Banjarsari Raya No.1, Tembalang, Semarang, Jawa Tengah",INDONESIA,Jawa Tengah,Kota Semarang,dipo_training@yahoo.com,0852-9241-6790,, www.diponegoro.co.id,T_mitra_Images/a1bca0c1.logo.131503.png,"Diponegoro Smart Solution (DSS) adalah lembaga pelatihan pengadaan barang dan jasa (LPPBJ) yang berlokasi di Semarang dan telah mendapatkan Akreditasi A dari Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah (LKPP). 
Lembaga ini berfokus pada penyelenggaraan Bimbingan Teknis (Bimtek) dan ujian sertifikasi keahlian bagi aparatur pemerintah maupun pihak swasta.",
6555a58a,,PEMERINTAH DESA SUNGAI DURI II,Instansi pemerintah Pusat dan/atau Daerah BUMN dan/atau BUMD,,,,,,"Jalan Raya Sungai Duri II, Kecamatan Sungai Kunyit, Mempawah, Kalimantan Barat",INDONESIA,Kalimantan Barat,Mempawah,desasungaidurii@gmail.com,083151741140,,,T_mitra_Images/6555a58a.logo.032755.png,"Desa Sungai Duri II adalah sebuah desa yang terletak di Kecamatan Sungai Kunyit, Kabupaten Mempawah, yang memiliki posisi strategis karena berdekatan dengan proyek strategis nasional seperti Terminal Kijing. Masyarakat desa ini umumnya mengandalkan sektor pertanian dan perdagangan, sehingga pengembangan infrastruktur jalan dan drainase menjadi sangat krusial untuk mendukung mobilitas hasil bumi dan meningkatkan ketahanan ekonomi desa terhadap risiko genangan air atau banjir (Informasi profil ini dirangkum dari data publik di luar sumber).",
